IDs,start,survt,status,sex,year,comm.size,comm.close,comm.degree,pop.close,pop.degree,salmon
116,0,1,0,M,1992,16,0.25,0.384615385,0.505494505,0.352941176,1.29
61,28,29,0,F,1992,4,NA,NA,0.417582418,0.235294118,1.29
63,37,38,0,F,1992,16,0.9375,0.692307692,0.494505495,0.588235294,1.29
86,8,9,0,M,1992,16,0.375,0.230769231,0.142857143,0.176470588,1.29
4,58,59,0,F,1992,15,0.266666667,0.384615385,0.21978022,0.352941176,1.29
118,0,1,0,M,1993,17,0.176470588,0.615384615,0.180851064,0.647058824,1.256666667
52,17,18,0,F,1993,17,0.705882353,0.923076923,0.20212766,0.882352941,1.256666667
24,60,61,0,F,1993,17,0.470588235,0.769230769,0.14893617,0.588235294,1.256666667
19,23,24,0,F,1993,17,0.764705882,0.846153846,0.106382979,0.647058824,1.256666667
17,39,40,0,M,1993,17,1,1,0.170212766,0.764705882,1.256666667
113,2,3,0,M,1993,17,0.647058824,0.615384615,0.127659574,0.470588235,1.256666667
92,6,7,0,F,1993,17,0.117647059,0.461538462,0.053191489,0.352941176,1.256666667
90,6,7,0,F,1993,17,0.529411765,0.615384615,0.138297872,0.470588235,1.256666667
89,8,9,0,F,1993,17,0.294117647,0.615384615,0.212765957,0.529411765,1.256666667
20,22,23,0,F,1993,17,0.823529412,0.615384615,0.095744681,0.470588235,1.256666667
18,60,61,0,F,1993,17,0.411764706,0.384615385,0.117021277,0.294117647,1.256666667
13,37,38,0,M,1993,21,0.380952381,0.875,0.670212766,0.882352941,1.256666667
78,15,16,0,F,1993,21,0.714285714,0.8125,0.978723404,1,1.256666667
51,16,17,0,M,1993,21,0.285714286,0.75,0.404255319,0.705882353,1.256666667
111,2,3,0,M,1993,21,0.142857143,0.5625,0.468085106,0.529411765,1.256666667
10,41,42,0,M,1993,21,0.666666667,1,0.936170213,1,1.256666667
9,82,83,0,F,1993,21,0.761904762,0.75,0.70212766,0.764705882,1.256666667
117,0,1,0,F,1993,21,0.19047619,0.4375,0.765957447,0.470588235,1.256666667
12,56,57,0,F,1993,21,0.619047619,0.8125,0.829787234,0.882352941,1.256666667
85,13,14,0,F,1993,21,0.80952381,0.625,0.925531915,0.705882353,1.256666667
15,60,61,0,F,1993,21,0.857142857,0.9375,0.808510638,0.941176471,1.256666667
4,59,60,0,F,1993,21,0.571428571,0.9375,0.691489362,0.941176471,1.256666667
50,17,18,0,F,1993,21,0.476190476,0.875,0.840425532,0.882352941,1.256666667
1,42,43,0,M,1993,21,0.952380952,0.8125,0.872340426,0.764705882,1.256666667
112,2,3,0,M,1993,21,0.095238095,0.5,0.372340426,0.470588235,1.256666667
3,22,23,0,F,1993,21,0.238095238,0.625,0.425531915,0.588235294,1.256666667
6,20,21,0,F,1993,21,1,0.75,0.946808511,0.941176471,1.256666667
11,36,37,0,F,1993,21,0.904761905,0.875,0.776595745,0.882352941,1.256666667
87,8,9,0,F,1993,21,0.333333333,0.3125,0.478723404,0.294117647,1.256666667
8,23,24,0,F,1993,21,0.428571429,0.5625,0.787234043,0.647058824,1.256666667
66,44,45,0,F,1993,14,0.285714286,0.625,0.744680851,0.352941176,1.256666667
115,2,3,0,F,1993,14,0.071428571,0.25,0.595744681,0.117647059,1.256666667
83,14,15,0,M,1993,24,0.958333333,0.818181818,0.893617021,0.529411765,1.256666667
93,31,32,0,M,1993,24,0.208333333,0.545454545,0.531914894,0.529411765,1.256666667
72,17,18,0,F,1993,24,0.666666667,0.454545455,1,0.588235294,1.256666667
47,33,34,0,F,1993,24,0.833333333,0.454545455,0.989361702,0.352941176,1.256666667
60,65,66,0,F,1993,21,0.047619048,0.375,0.606382979,0.411764706,1.256666667
38,37,38,0,F,1993,14,0.785714286,1,0.265957447,0.529411765,1.256666667
121,0,1,0,F,1993,14,0.714285714,0.5,0.361702128,0.294117647,1.256666667
81,21,22,0,F,1993,24,0.5,0.545454545,0.819148936,0.411764706,1.256666667
110,3,4,0,M,1993,24,0.583333333,0.454545455,0.755319149,0.294117647,1.256666667
55,38,39,0,F,1993,3,NA,NA,0.021276596,0.058823529,1.256666667
67,17,18,0,M,1993,3,NA,NA,0.031914894,0.117647059,1.256666667
104,4,5,0,M,1993,24,0.708333333,0.545454545,0.85106383,0.470588235,1.256666667
35,33,34,0,F,1993,24,0.75,0.636363636,0.957446809,0.529411765,1.256666667
95,9,10,0,F,1993,24,0.791666667,0.909090909,0.968085106,0.764705882,1.256666667
119,0,1,0,M,1993,24,0.375,0.545454545,0.904255319,0.470588235,1.256666667
61,29,30,0,F,1993,14,0.5,0.625,0.659574468,0.470588235,1.256666667
96,8,9,0,M,1993,14,0.928571429,0.625,0.563829787,0.470588235,1.256666667
106,3,4,1,UNK,1993,14,0.142857143,0.25,0.436170213,0.117647059,1.256666667
99,8,9,0,M,1993,24,0.291666667,0.090909091,0.617021277,0.117647059,1.256666667
2,32,33,0,F,1993,21,0.523809524,0.4375,0.723404255,0.411764706,1.256666667
21,28,29,0,M,1993,17,0.352941176,0.230769231,0.042553191,0.176470588,1.256666667
25,31,32,0,F,1993,17,0.058823529,0.692307692,0.063829787,0.529411765,1.256666667
91,6,7,0,M,1993,17,0.588235294,0.846153846,0.085106383,0.647058824,1.256666667
63,38,39,0,F,1993,2,NA,NA,0.234042553,0.117647059,1.256666667
116,1,2,0,M,1993,2,NA,NA,0.223404255,0.058823529,1.256666667
22,45,46,0,F,1993,17,0.235294118,0.461538462,0.074468085,0.352941176,1.256666667
23,37,38,0,F,1993,17,0.882352941,0.846153846,0.191489362,0.705882353,1.256666667
28,83,84,0,F,1993,17,0.941176471,0.692307692,0.159574468,0.529411765,1.256666667
69,20,21,0,M,1993,11,0.818181818,0.833333333,0.585106383,0.352941176,1.256666667
31,35,36,0,M,1993,11,0.227272727,0.166666667,0.324468085,0.058823529,1.256666667
32,60,61,0,F,1993,11,0.454545455,0.166666667,0.29787234,0.058823529,1.256666667
101,7,8,1,F,1993,11,0.727272727,0.666666667,0.393617021,0.235294118,1.256666667
114,2,3,0,M,1993,11,0.227272727,0.166666667,0.324468085,0.058823529,1.256666667
62,44,45,0,F,1993,11,0.545454545,0.333333333,0.5,0.235294118,1.256666667
120,0,1,0,M,1993,11,0.636363636,0.5,0.542553191,0.352941176,1.256666667
59,23,24,0,F,1993,11,1,1,0.574468085,0.411764706,1.256666667
68,21,22,0,M,1993,3,NA,NA,0.010638298,0.058823529,1.256666667
65,29,30,0,M,1993,11,0.909090909,0.666666667,0.553191489,0.235294118,1.256666667
80,30,31,0,F,1993,24,1,0.636363636,0.914893617,0.411764706,1.256666667
64,51,52,0,F,1993,14,0.214285714,0.5,0.276595745,0.235294118,1.256666667
30,35,36,0,M,1993,14,0.857142857,0.875,0.638297872,0.764705882,1.256666667
46,23,24,0,F,1993,14,0.428571429,0.25,0.340425532,0.117647059,1.256666667
73,17,18,0,F,1993,14,1,0.375,0.510638298,0.235294118,1.256666667
94,8,9,1,F,1993,14,0.571428571,0.5,0.446808511,0.235294118,1.256666667
100,8,9,0,M,1993,24,0.541666667,0.181818182,0.64893617,0.176470588,1.256666667
39,47,48,0,F,1993,24,0.625,0.363636364,0.627659574,0.235294118,1.256666667
107,3,4,0,M,1993,14,0.357142857,0.375,0.255319149,0.176470588,1.256666667
84,14,15,0,M,1993,24,0.458333333,0.454545455,0.79787234,0.411764706,1.256666667
74,17,18,0,F,1993,24,0.333333333,0.545454545,0.521276596,0.411764706,1.256666667
41,19,20,0,M,1993,24,0.875,1,0.861702128,0.764705882,1.256666667
42,21,22,0,F,1993,24,0.125,0.454545455,0.489361702,0.352941176,1.256666667
98,8,9,0,F,1993,24,0.083333333,0.090909091,0.414893617,0.058823529,1.256666667
49,62,63,0,F,1993,24,0.916666667,0.272727273,0.734042553,0.294117647,1.256666667
77,21,22,0,M,1993,24,0.416666667,0.545454545,0.882978723,0.411764706,1.256666667
108,3,4,0,F,1993,24,0.166666667,0.090909091,0.382978723,0.058823529,1.256666667
105,4,5,0,M,1993,11,0.363636364,0.166666667,0.35106383,0.058823529,1.256666667
86,9,10,0,M,1993,11,0.090909091,0.333333333,0.308510638,0.117647059,1.256666667
97,8,9,0,M,1993,14,0.642857143,0.75,0.457446809,0.647058824,1.256666667
70,20,21,0,F,1993,2,NA,NA,0.287234043,0.117647059,1.256666667
76,17,18,0,M,1993,24,0.041666667,0.090909091,0.680851064,0.117647059,1.256666667
36,43,44,0,F,1993,24,0.25,0.363636364,0.712765957,0.235294118,1.256666667
109,3,4,0,F,1993,2,NA,NA,0.244680851,0.058823529,1.256666667
8,24,25,0,F,1994,24,0.25,0.538461538,0.221052632,0.35,1.106666667
111,3,4,0,M,1994,24,0.291666667,0.230769231,0.210526316,0.15,1.106666667
2,33,34,0,F,1994,24,0.875,0.384615385,0.621052632,0.3,1.106666667
87,9,10,0,F,1994,24,0.75,0.307692308,0.452631579,0.2,1.106666667
51,17,18,0,M,1994,24,0.541666667,0.538461538,0.389473684,0.4,1.106666667
112,3,4,0,M,1994,24,0.583333333,0.692307692,0.557894737,0.5,1.106666667
50,18,19,0,F,1994,24,0.083333333,0.538461538,0.284210526,0.35,1.106666667
117,1,2,0,F,1994,24,0.208333333,0.307692308,0.368421053,0.2,1.106666667
78,16,17,0,F,1994,24,0.416666667,0.846153846,0.305263158,0.55,1.106666667
6,21,22,0,F,1994,24,0.375,0.692307692,0.852631579,0.6,1.106666667
85,14,15,0,F,1994,24,0.916666667,0.769230769,0.642105263,0.55,1.106666667
9,83,84,0,F,1994,24,0.5,0.769230769,0.894736842,0.6,1.106666667
12,57,58,0,F,1994,24,0.958333333,0.769230769,0.326315789,0.55,1.106666667
65,30,31,0,M,1994,7,0.857142857,0.8,0.505263158,0.4,1.106666667
62,45,46,1,F,1994,7,0.142857143,0.2,0.084210526,0.05,1.106666667
63,39,40,0,F,1994,7,1,1,0.778947368,0.4,1.106666667
69,21,22,0,M,1994,7,0.571428571,0.8,0.957894737,0.35,1.106666667
25,32,33,0,F,1994,24,0.458333333,0.461538462,0.926315789,0.4,1.106666667
91,7,8,0,M,1994,24,0.041666667,0.384615385,0.442105263,0.35,1.106666667
84,15,16,0,M,1994,9,0.555555556,0.6,0.978947368,0.35,1.106666667
96,9,10,0,M,1994,9,0.444444444,0.6,0.936842105,0.3,1.106666667
120,1,2,0,M,1994,20,0.7,0.416666667,0.589473684,0.25,1.106666667
67,18,19,0,M,1994,20,0.95,1,0.610526316,1,1.106666667
52,18,19,0,F,1994,13,0.769230769,0.636363636,0.694736842,0.45,1.106666667
118,1,2,0,M,1994,13,0.384615385,0.272727273,0.663157895,0.25,1.106666667
72,18,19,0,F,1994,9,0.666666667,1,0.6,0.45,1.106666667
68,22,23,1,M,1994,20,0.55,0.666666667,0.736842105,0.6,1.106666667
61,30,31,0,F,1994,9,0.111111111,0.4,0.989473684,0.5,1.106666667
17,40,41,0,M,1994,13,0.923076923,1,0.705263158,1,1.106666667
90,7,8,0,F,1994,13,0.076923077,0.363636364,0.178947368,0.2,1.106666667
46,24,25,0,F,1994,20,0.15,0.333333333,0.684210526,0.2,1.106666667
105,5,6,0,M,1994,20,0.25,0.25,0.568421053,0.2,1.106666667
103,7,8,0,F,1994,20,0.8,0.666666667,0.410526316,0.55,1.106666667
32,61,62,0,F,1994,20,0.85,0.666666667,0.526315789,0.4,1.106666667
59,24,25,0,F,1994,20,0.65,0.666666667,0.515789474,0.5,1.106666667
97,9,10,0,M,1994,20,1,0.833333333,0.968421053,0.7,1.106666667
31,36,37,0,M,1994,20,0.1,0.25,1,0.45,1.106666667
77,22,23,0,M,1994,20,0.5,0.583333333,0.873684211,0.65,1.106666667
115,3,4,0,F,1994,20,0.2,0.25,0.757894737,0.15,1.106666667
11,37,38,0,F,1994,24,0.333333333,0.461538462,0.242105263,0.3,1.106666667
4,60,61,0,F,1994,24,0.125,0.538461538,0.652631579,0.4,1.106666667
3,23,24,0,F,1994,24,0.791666667,0.384615385,0.421052632,0.25,1.106666667
1,43,44,0,M,1994,24,0.833333333,1,0.473684211,0.75,1.106666667
13,38,39,0,M,1994,24,1,0.846153846,0.357894737,0.55,1.106666667
86,10,11,0,M,1994,7,0.285714286,0.8,0.905263158,0.45,1.106666667
116,2,3,0,M,1994,7,0.714285714,0.8,0.8,0.25,1.106666667
114,3,4,0,M,1994,7,0.428571429,0.8,0.347368421,0.25,1.106666667
19,24,25,0,F,1994,13,0.846153846,0.727272727,0.4,0.6,1.106666667
123,0,1,0,F,1994,13,0.538461538,0.454545455,0.252631579,0.25,1.106666667
47,34,35,0,F,1994,9,0.888888889,0.8,0.747368421,0.7,1.106666667
76,18,19,0,M,1994,5,0.6,1,0.831578947,0.6,1.106666667
24,61,62,0,F,1994,13,0.307692308,0.454545455,0.273684211,0.35,1.106666667
22,46,47,0,F,1994,24,0.625,0.307692308,0.789473684,0.25,1.106666667
74,18,19,0,F,1994,20,0.45,0.833333333,0.842105263,0.75,1.106666667
28,84,85,0,F,1994,13,1,0.636363636,0.768421053,0.65,1.106666667
20,23,24,0,F,1994,13,0.615384615,0.909090909,0.231578947,0.5,1.106666667
55,39,40,0,F,1994,20,0.9,0.75,0.673684211,0.55,1.106666667
38,38,39,0,F,1994,20,0.35,0.5,0.915789474,0.45,1.106666667
60,66,67,0,F,1994,20,0.75,0.666666667,0.547368421,0.5,1.106666667
107,4,5,0,M,1994,20,0.05,0.25,0.821052632,0.25,1.106666667
70,21,22,0,F,1994,3,NA,NA,0.536842105,0.2,1.106666667
66,45,46,0,F,1994,20,0.6,0.583333333,0.947368421,0.45,1.106666667
108,4,5,0,F,1994,20,0.3,0.416666667,0.715789474,0.3,1.106666667
23,38,39,0,F,1994,9,0.333333333,0.6,0.494736842,0.3,1.106666667
89,9,10,0,F,1994,9,0.222222222,0.4,0.378947368,0.2,1.106666667
15,61,62,0,F,1994,24,0.166666667,0.538461538,0.263157895,0.4,1.106666667
35,34,35,0,F,1994,5,1,1,0.136842105,0.2,1.106666667
104,5,6,0,M,1994,5,0.8,0.75,0.126315789,0.15,1.106666667
41,20,21,0,M,1994,5,0.4,1,0.2,0.4,1.106666667
43,57,58,0,F,1994,5,0.2,0.75,0.726315789,0.35,1.106666667
121,1,2,0,F,1994,20,0.4,0.25,0.810526316,0.15,1.106666667
122,0,1,0,F,1994,13,0.461538462,0.454545455,0.189473684,0.4,1.106666667
49,63,64,0,F,1994,5,0.4,0.25,0.073684211,0.1,1.106666667
83,15,16,0,M,1994,5,1,1,0.094736842,0.25,1.106666667
109,4,5,0,F,1994,3,NA,NA,0.336842105,0.05,1.106666667
36,44,45,0,F,1994,3,NA,NA,0.631578947,0.1,1.106666667
113,3,4,0,M,1994,13,0.153846154,0.454545455,0.147368421,0.25,1.106666667
30,36,37,0,M,1994,5,0.4,1,0.463157895,0.4,1.106666667
73,18,19,0,F,1994,5,1,0.75,0.431578947,0.15,1.106666667
18,61,62,0,F,1994,13,0.692307692,0.181818182,0.294736842,0.1,1.106666667
42,22,23,0,F,1994,9,0.777777778,1,0.884210526,0.3,1.106666667
98,9,10,0,F,1994,9,1,0.6,0.863157895,0.5,1.106666667
39,48,49,0,F,1994,5,0.6,0.5,0.052631579,0.15,1.106666667
100,9,10,0,M,1994,4,NA,NA,0.021052632,0.2,1.106666667
81,22,23,0,F,1994,4,NA,NA,0.010526316,0.15,1.106666667
93,32,33,0,M,1994,4,NA,NA,0.042105263,0.2,1.106666667
110,4,5,0,M,1994,4,NA,NA,0.031578947,0.2,1.106666667
92,7,8,0,F,1994,13,0.230769231,0.363636364,0.168421053,0.2,1.106666667
119,1,2,0,M,1994,5,0.6,0.75,0.157894737,0.2,1.106666667
95,10,11,0,F,1994,5,0.2,0.5,0.115789474,0.15,1.106666667
80,31,32,0,F,1994,5,0.8,0.5,0.063157895,0.1,1.106666667
10,42,43,0,M,1994,24,0.708333333,0.615384615,0.315789474,0.4,1.106666667
21,29,30,1,M,1994,24,0.666666667,0.307692308,0.578947368,0.2,1.106666667
64,52,53,0,F,1994,5,0.8,1,0.484210526,0.3,1.106666667
99,9,10,0,M,1994,5,0.2,0.25,0.105263158,0.15,1.106666667
6,22,23,0,F,1995,18,0.555555556,0.8,0.12244898,0.333333333,0.81
124,0,1,0,M,1995,18,0.333333333,0.6,0.081632653,0.25,0.81
15,62,63,0,F,1995,18,0.833333333,1,0.326530612,0.458333333,0.81
85,15,16,0,F,1995,4,NA,NA,0.183673469,0.208333333,0.81
78,17,18,0,F,1995,18,0.388888889,0.6,0.612244898,0.375,0.81
112,4,5,0,M,1995,18,0.5,0.8,0.683673469,0.375,0.81
3,24,25,0,F,1995,18,0.111111111,0.4,0.397959184,0.166666667,0.81
125,0,1,0,F,1995,18,0.222222222,0.2,0.43877551,0.083333333,0.81
9,84,85,0,F,1995,18,1,1,0.265306122,0.416666667,0.81
8,25,26,0,F,1995,18,0.166666667,1,0.091836735,0.416666667,0.81
111,4,5,0,M,1995,18,0.055555556,0.7,0.112244898,0.333333333,0.81
10,43,44,1,M,1995,18,0.444444444,0.5,0.295918367,0.208333333,0.81
11,38,39,1,F,1995,18,0.611111111,0.2,0.306122449,0.083333333,0.81
2,34,35,0,F,1995,4,NA,NA,0.193877551,0.166666667,0.81
87,10,11,0,F,1995,4,NA,NA,0.275510204,0.166666667,0.81
13,39,40,0,M,1995,18,0.722222222,0.4,0.836734694,0.25,0.81
1,44,45,0,M,1995,18,0.888888889,0.6,0.673469388,0.291666667,0.81
50,19,20,0,F,1995,18,0.944444444,0.8,0.459183673,0.333333333,0.81
4,61,62,0,F,1995,18,0.666666667,0.6,0.173469388,0.25,0.81
126,0,1,0,M,1995,31,0.677419355,0.65,0.826530612,0.541666667,0.81
70,22,23,0,F,1995,31,0.741935484,0.65,0.887755102,0.625,0.81
127,0,1,0,M,1995,31,0.612903226,0.45,0.571428571,0.416666667,0.81
46,25,26,0,F,1995,31,0.903225806,0.9,0.56122449,0.791666667,0.81
77,23,24,0,M,1995,31,0.935483871,0.85,0.897959184,0.791666667,0.81
84,16,17,0,M,1995,31,0.838709677,1,0.62244898,0.916666667,0.81
128,0,1,0,F,1995,31,0.225806452,0.25,0.346938776,0.208333333,0.81
61,31,32,0,F,1995,31,0.451612903,0.75,0.408163265,0.666666667,0.81
108,5,6,0,F,1995,31,0.64516129,0.4,0.448979592,0.333333333,0.81
115,4,5,0,F,1995,31,0.35483871,0.45,0.428571429,0.416666667,0.81
66,46,47,0,F,1995,31,0.580645161,0.45,0.540816327,0.5,0.81
96,10,11,1,M,1995,31,0.064516129,0.2,0.285714286,0.166666667,0.81
47,35,36,0,F,1995,31,0.709677419,0.7,0.775510204,0.625,0.81
72,19,20,0,F,1995,31,0.258064516,0.6,0.724489796,0.583333333,0.81
42,23,24,0,F,1995,31,1,0.8,0.969387755,0.791666667,0.81
98,10,11,0,F,1995,31,0.806451613,0.8,0.93877551,0.708333333,0.81
74,19,20,0,F,1995,31,0.967741935,1,0.602040816,0.833333333,0.81
36,45,46,0,F,1995,31,0.516129032,0.4,0.642857143,0.458333333,0.81
121,2,3,0,F,1995,31,0.096774194,0.2,0.551020408,0.208333333,0.81
38,39,40,0,F,1995,31,0.483870968,0.75,0.591836735,0.791666667,0.81
119,2,3,0,M,1995,7,0.428571429,1,0.479591837,0.25,0.81
95,11,12,0,F,1995,7,1,1,0.734693878,0.333333333,0.81
41,21,22,0,M,1995,7,0.857142857,1,0.693877551,0.458333333,0.81
104,6,7,0,M,1995,7,0.571428571,0.833333333,0.520408163,0.333333333,0.81
100,10,11,0,M,1995,9,0.666666667,0.75,0.142857143,0.25,0.81
39,49,50,0,F,1995,9,0.333333333,0.625,0.102040816,0.375,0.81
93,33,34,1,M,1995,9,1,1,0.214285714,0.458333333,0.81
76,19,20,0,M,1995,31,0.774193548,0.8,0.663265306,0.875,0.81
43,58,59,1,F,1995,31,0.129032258,0.2,0.357142857,0.166666667,0.81
64,53,54,1,F,1995,7,0.142857143,0.666666667,0.765306122,0.291666667,0.81
89,10,11,0,F,1995,12,0.333333333,0.555555556,0.755102041,0.333333333,0.81
19,25,26,0,F,1995,4,NA,NA,0.071428571,0.125,0.81
92,8,9,0,F,1995,4,NA,NA,0.163265306,0.25,0.81
17,41,42,0,M,1995,12,1,1,0.744897959,0.375,0.81
18,62,63,0,F,1995,12,0.583333333,0.333333333,0.530612245,0.125,0.81
28,85,86,0,F,1995,12,0.75,0.777777778,0.785714286,0.291666667,0.81
30,37,38,0,M,1995,31,0.322580645,0.8,0.857142857,0.916666667,0.81
24,62,63,0,F,1995,4,NA,NA,0.040816327,0.166666667,0.81
123,1,2,0,F,1995,4,NA,NA,0.051020408,0.125,0.81
23,39,40,0,F,1995,12,0.916666667,0.555555556,0.653061224,0.25,0.81
52,19,20,0,F,1995,12,0.666666667,0.555555556,0.816326531,0.291666667,0.81
118,2,3,0,M,1995,12,0.5,0.666666667,0.581632653,0.291666667,0.81
97,10,11,0,M,1995,31,0.161290323,0.3,0.5,0.291666667,0.81
107,5,6,0,M,1995,31,0.870967742,0.7,0.469387755,0.583333333,0.81
117,2,3,0,F,1995,18,0.777777778,0.3,0.418367347,0.125,0.81
35,35,36,0,F,1995,7,0.714285714,0.833333333,0.510204082,0.375,0.81
60,67,68,0,F,1995,31,0.290322581,0.6,0.959183673,0.625,0.81
67,19,20,0,M,1995,31,0.548387097,0.8,1,1,0.81
59,25,26,0,F,1995,11,0.636363636,0.8,0.979591837,0.416666667,0.81
120,2,3,0,M,1995,11,0.363636364,0.8,0.948979592,0.333333333,0.81
129,0,1,0,F,1995,31,0.193548387,0.4,0.714285714,0.333333333,0.81
55,40,41,0,F,1995,31,0.387096774,0.65,0.846938776,0.541666667,0.81
103,8,9,0,F,1995,31,0.419354839,0.45,0.918367347,0.583333333,0.81
12,58,59,0,F,1995,18,0.277777778,0.3,0.928571429,0.166666667,0.81
51,18,19,0,M,1995,4,NA,NA,0.132653061,0.208333333,0.81
91,8,9,0,M,1995,2,NA,NA,0.010204082,0.041666667,0.81
22,47,48,0,F,1995,2,NA,NA,0.020408163,0.083333333,0.81
90,8,9,0,F,1995,12,0.166666667,0.333333333,0.224489796,0.166666667,0.81
122,1,2,0,F,1995,12,0.25,0.444444444,0.204081633,0.166666667,0.81
65,31,32,0,M,1995,11,1,1,0.704081633,0.708333333,0.81
63,40,41,0,F,1995,11,0.545454545,0.9,0.489795918,0.458333333,0.81
116,3,4,0,M,1995,11,0.272727273,0.7,0.336734694,0.333333333,0.81
69,22,23,0,M,1995,11,0.454545455,0.5,0.632653061,0.25,0.81
31,37,38,0,M,1995,11,0.818181818,0.9,0.867346939,0.5,0.81
86,11,12,1,M,1995,11,0.090909091,0.3,0.030612245,0.125,0.81
114,4,5,0,M,1995,11,0.727272727,0.9,0.908163265,0.541666667,0.81
105,6,7,0,M,1995,11,0.181818182,0.7,0.87755102,0.416666667,0.81
113,4,5,0,M,1995,12,0.416666667,0.333333333,0.244897959,0.125,0.81
20,24,25,0,F,1995,12,0.833333333,0.555555556,0.37755102,0.208333333,0.81
110,5,6,0,M,1995,9,0.777777778,0.625,0.234693878,0.375,0.81
81,23,24,0,F,1995,9,0.888888889,0.875,0.255102041,0.625,0.81
73,19,20,0,F,1995,7,0.285714286,1,0.795918367,0.666666667,0.81
49,64,65,0,F,1995,9,0.111111111,0.875,0.06122449,0.333333333,0.81
99,10,11,0,M,1995,9,0.555555556,0.75,0.367346939,0.333333333,0.81
25,33,34,0,F,1995,12,0.083333333,0.111111111,0.806122449,0.125,0.81
83,16,17,0,M,1995,9,0.444444444,0.75,0.387755102,0.375,0.81
80,32,33,0,F,1995,9,0.222222222,0.5,0.316326531,0.291666667,0.81
32,62,63,0,F,1995,11,0.909090909,0.7,0.989795918,0.416666667,0.81
109,5,6,0,F,1995,31,0.032258065,0.15,0.153061224,0.125,0.81
8,26,27,0,F,1996,19,0.736842105,0.692307692,0.70212766,0.47826087,0.783333333
111,5,6,0,M,1996,19,0.473684211,0.769230769,0.606382979,0.47826087,0.783333333
131,0,1,0,M,1996,19,0.578947368,0.769230769,0.840425532,0.565217391,0.783333333
3,25,26,0,F,1996,19,0.421052632,0.846153846,0.723404255,0.608695652,0.783333333
112,5,6,0,M,1996,19,0.210526316,0.615384615,0.829787234,0.565217391,0.783333333
13,40,41,0,M,1996,19,0.052631579,0.692307692,0.64893617,0.608695652,0.783333333
125,1,2,0,F,1996,19,0.157894737,0.461538462,0.659574468,0.347826087,0.783333333
85,16,17,0,F,1996,19,0.315789474,0.692307692,0.787234043,0.565217391,0.783333333
130,0,1,0,F,1996,19,0.263157895,0.692307692,0.734042553,0.434782609,0.783333333
50,20,21,0,F,1996,3,NA,NA,0.010638298,0.217391304,0.783333333
78,18,19,0,F,1996,19,0.105263158,0.615384615,0.914893617,0.695652174,0.783333333
117,3,4,0,F,1996,3,NA,NA,0.021276596,0.434782609,0.783333333
6,23,24,0,F,1996,19,0.842105263,0.615384615,0.744680851,0.391304348,0.783333333
124,1,2,0,M,1996,19,0.789473684,0.769230769,0.85106383,0.47826087,0.783333333
2,35,36,0,F,1996,19,0.631578947,0.692307692,0.872340426,0.608695652,0.783333333
51,19,20,0,M,1996,19,0.368421053,0.846153846,0.808510638,0.652173913,0.783333333
87,11,12,0,F,1996,19,0.526315789,0.538461538,0.936170213,0.52173913,0.783333333
1,45,46,0,M,1996,19,1,0.769230769,0.882978723,0.565217391,0.783333333
4,62,63,1,F,1996,19,0.894736842,0.461538462,0.79787234,0.434782609,0.783333333
9,85,86,0,F,1996,19,0.947368421,0.692307692,0.893617021,0.652173913,0.783333333
22,48,49,0,F,1996,19,0.368421053,0.538461538,0.755319149,0.47826087,0.783333333
25,34,35,0,F,1996,19,0.157894737,0.615384615,0.819148936,0.52173913,0.783333333
23,40,41,0,F,1996,19,0.263157895,0.769230769,0.042553191,0.565217391,0.783333333
132,0,1,0,M,1996,19,0.105263158,0.461538462,0.053191489,0.304347826,0.783333333
91,9,10,0,M,1996,19,0.052631579,0.461538462,0.691489362,0.304347826,0.783333333
19,26,27,0,F,1996,19,0.631578947,0.846153846,0.085106383,0.608695652,0.783333333
123,2,3,0,F,1996,19,0.526315789,0.846153846,0.095744681,0.52173913,0.783333333
70,23,24,0,F,1996,9,0.222222222,1,0.127659574,1,0.783333333
126,1,2,0,M,1996,9,0.111111111,1,0.063829787,0.956521739,0.783333333
118,3,4,0,M,1996,19,0.421052632,0.538461538,0.117021277,0.304347826,0.783333333
17,42,43,0,M,1996,19,1,1,0.287234043,0.652173913,0.783333333
28,86,87,0,F,1996,19,0.894736842,0.692307692,0.446808511,0.565217391,0.783333333
12,59,60,1,F,1996,3,NA,NA,0.031914894,0.391304348,0.783333333
90,9,10,0,F,1996,19,0.210526316,0.461538462,0.393617021,0.304347826,0.783333333
18,63,64,0,F,1996,19,0.947368421,0.846153846,0.521276596,0.652173913,0.783333333
113,5,6,0,M,1996,19,0.473684211,0.538461538,0.404255319,0.347826087,0.783333333
20,25,26,0,F,1996,19,0.736842105,0.923076923,0.489361702,0.608695652,0.783333333
122,2,3,0,F,1996,19,0.578947368,0.384615385,0.457446809,0.260869565,0.783333333
92,9,10,0,F,1996,19,0.315789474,0.384615385,0.074468085,0.217391304,0.783333333
24,63,64,0,F,1996,19,0.789473684,0.923076923,0.191489362,0.608695652,0.783333333
52,20,21,0,F,1996,19,0.842105263,1,0.319148936,0.695652174,0.783333333
89,11,12,0,F,1996,19,0.684210526,0.538461538,0.308510638,0.347826087,0.783333333
109,6,7,0,F,1996,9,0.333333333,1,0.106382979,0.52173913,0.783333333
42,24,25,0,F,1996,6,0.5,1,0.265957447,0.782608696,0.783333333
133,0,1,0,M,1996,6,0.166666667,1,0.14893617,0.565217391,0.783333333
